gen_no,avg_cost,min_cost,max_cost,time
120,20095.88,16888,37011,34231.998920440674
121,20501.75,16855,34601,34514.99891281128
122,20737.06,17035,35195,34751.99890136719
123,20649.51,17118,32557,34974.998235702515
124,20314.75,16825,40392,35250.99873542786
125,20472.39,17035,37695,35450.99902153015
126,20416.54,17035,36971,35711.99893951416
127,20724.07,17028,35017,35957.998752593994
128,20390.9,16588,32362,36216.99857711792
129,20559.52,16575,42868,36464.99848365784
130,20430.49,16575,30868,36778.998613357544
131,20508.13,16575,32605,37033.99968147278
132,20376.98,16575,35846,37261.998414993286
133,20031.32,16850,42038,37537.99891471863
134,20383.27,16575,39731,37810.99843978882
135,20922.8,16575,39731,38069.9987411499
136,19653.48,16345,35101,38280.99870681763
137,20069.02,16345,35109,38521.99935913086
138,20184.99,16345,35193,38809.998750686646
139,20412.37,16345,32384,39083.99939537048
140,20945.46,16345,35631,39335.02388000488
141,20820.53,16345,33663,39635.99920272827
142,20882.5,16045,45683,39937.99877166748
143,20848.47,16020,39720,40210.999965667725
144,20039.51,15700,32067,40461.998462677
145,19591.91,15700,34037,40734.99846458435
146,20765.55,15700,35009,41062.99948692322
147,20513.31,15700,34389,41341.023206710815
148,20829.33,15700,35630,41636.02662086487
149,20831.92,16240,36091,41910.998582839966
150,20607.6,16093,43314,42180.99880218506
151,20827.36,16093,34007,42474.99966621399
152,19876.23,15375,32501,42697.00121879578
153,20600.35,15375,41746,42957.99994468689
154,20206.77,14905,41742,43246.99902534485
155,20779.19,14905,41949,43471.99845314026
156,19580.5,14905,36384,43696.998596191406
157,19101.6,14905,30082,43966.9988155365
158,20070.79,14905,34264,44193.03035736084
159,20012.01,14905,36954,44480.99899291992
160,19833.6,14905,36696,44731.998920440674
161,19577.74,14905,37028,44960.999727249146
162,19915.3,14905,38871,45302.99997329712
163,20242.43,14905,38950,45586.99893951416
164,19309.85,14905,33551,45815.99998474121
165,19943.06,14905,43602,46130.00226020813
166,19085.2,14905,30487,46416.998863220215
167,18606.13,14905,34816,46688.00067901611
168,18742.33,14905,35429,47022.998094558716
169,19444.54,14905,36871,47281.99863433838
170,19804.58,15375,35254,47615.999698638916
171,20609.9,15285,40378,47998.998403549194
172,19704.39,14905,35357,48268.998861312866
173,19955.47,14905,36073,48549.99876022339
174,19604.27,14905,34127,48833.99796485901
175,20192.67,14905,34334,49104.99811172485
176,19903.88,14905,39146,49400.99859237671
177,19807.83,14905,31809,49643.99814605713
178,19612.41,14905,31636,49972.60761260986
179,20492.62,14905,37543,50284.576177597046
180,20616.57,14905,40405,50548.57635498047
181,20596.34,14905,36480,50876.57952308655
182,19478.63,14905,37929,51168.577432632446
183,19214.41,14905,36578,51492.57850646973
184,19564.55,14905,38737,51807.575941085815
185,19068.14,14905,35388,52039.5770072937
186,19240.56,14905,31955,52320.576429367065
187,19560.13,14905,34643,52561.57636642456
188,19574.03,14905,35414,52794.5773601532
189,18503.12,14905,35414,53060.57667732239
190,18871.72,14905,41792,53328.57584953308
191,17860.87,14905,31127,53567.578077316284
192,18070.36,14905,33656,53865.57626724243
193,18714.47,14905,31176,54133.57639312744
194,18420.22,14905,35720,54403.576612472534
195,18719.79,14905,32216,54699.60689544678
196,19076.31,14905,34120,54970.16143798828
197,19843.16,14905,39934,55287.16254234314
198,18925.22,14905,35169,55590.161085128784
199,19277.45,14905,33818,55869.16136741638
